"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_687","marine_mud",0.00244453556175075,599,1,4,1
"otu_6977","freshwater:terrestrial",0.000418019806464436,38.425,2,9,2
"otu_6991","freshwater",0.000350350349790746,51.75,1,4,1
"otu_7","freshwater:terrestrial",0.035019348222703,4497.00490196078,3,32,2
"otu_702","marine_mud",0.00601730605776278,439.4,1,15,1
"otu_7065","freshwater",0.000292758142105492,39,2,4,1
"otu_7085","terrestrial",0.00431875022594639,50.75,1,4,1
"otu_7137","marine_mud",0.000277661645427643,50.5,1,4,1
"otu_733","freshwater:terrestrial",0.00229711280820679,149.75,3,26,2
"otu_737","marine_mud",0.00483784246896117,190.607142857143,2,15,1
"otu_7373","freshwater",0.000233529589332957,26.75,2,5,1
"otu_750","freshwater",0.00288819903287143,253,2,7,1
"otu_7762","freshwater:terrestrial",0.000682300621075457,48.225,2,9,2
"otu_78","freshwater:terrestrial",0.00784762944829552,720.744444444444,3,23,2
"otu_781","freshwater:terrestrial",0.00511054182146065,451.074074074074,3,25,2
"otu_782","marine_mud",0.00389784582127313,532.25,1,4,1
"otu_797","marine_mud",0.00209198430112086,266.777777777778,1,9,1
"otu_8057","freshwater",0.000346276652347592,35.1,2,7,1
"otu_8123","freshwater:marine_mud",0.000456109277681155,32.25,2,6,2
"otu_818","marine_mud",0.0043166677887258,511.25,1,4,1
"otu_833","marine_mud",0.0028720067228686,334.166666666667,1,6,1
"otu_8400","freshwater",0.00063260118592999,43.5,2,4,1
"otu_8427","freshwater:marine_mud",0.000444113127385697,32.325,2,9,2
"otu_863","marine_mud",0.003183236446324,483.25,1,4,1
"otu_8667","freshwater",0.000337695582035097,39,1,4,1
"otu_87","freshwater:terrestrial",0.0309408490395861,2856.14387464387,3,44,2
"otu_8773","freshwater",0.000669561218799666,42,2,5,1
"otu_88","freshwater:terrestrial",0.01476379914141,1391.59595959596,3,39,2
"otu_8858","marine_mud",0.000407999857544524,37.75,1,4,1
"otu_90","freshwater:marine_mud",0.0166075248620982,1269.56004140787,3,38,2
"otu_9040","freshwater:terrestrial",0.000288304760686716,23.25,2,5,2
"otu_908","marine_mud",0.00178142756148167,307,1,6,1
"otu_916","freshwater:terrestrial",0.0019438245135824,174.197390572391,3,28,2
"otu_917","freshwater:terrestrial",0.00428045328873077,253.107142857143,2,19,2
"otu_92","freshwater:terrestrial",0.0601784187125586,4168.49300699301,3,50,2
"otu_9290","freshwater:terrestrial",0.000293450055721314,19.3,2,6,2
"otu_93","marine_mud",0.0346983535726411,2511,1,5,1
"otu_937","marine_mud:terrestrial",0.00379504639565506,186.928571428571,2,12,2
"otu_938","marine_mud",0.00204615739216292,318.142857142857,1,7,1
"otu_952","freshwater:terrestrial",0.00297805192648749,267.291666666667,3,29,2
"otu_9551","marine_mud",0.000403039217802147,27.2,1,5,1
"otu_958","freshwater:marine_mud",0.00336210745801055,498.25,2,9,2
"otu_9600","marine_mud",0.000301064694845792,33.75,1,4,1
"otu_990","marine_mud",0.00305575706383329,211.1,1,10,1
